product_code,price_inr,year
BOXD26891,4940.0,2026
BOX17AD9F,3170.0,2026
BOXB9DCC6,1440.0,2026
BOX3DC0E4,4230.0,2026
BOX381514,640.0,2026
BOX386644,6230.0,2026
BOX3A9CA9,2160.0,2026
BOXB0228B,4000.0,2026
CAMP24F868,5100.0,2026
CAMPA3B110,5140.0,2026
CAMPEE1159,5430.0,2026
CAMP7A5E65,2200.0,2026
CAMP69AF0F,10170.0,2026
CAMP10C410,6900.0,2026
CAMPECAADE,12000.0,2026
CAMPF24336,13700.0,2026
CAMPE624C8,5750.0,2026
CAMP11E3FA,8600.0,2026
CAMPCB6B05,1340.0,2026
CAMPDFA679,2160.0,2026
CAMP4005E6,940.0,2026
CAMPD5615D,4530.0,2026
CRICA1EEE0,4030.0,2026
CRIC7723F0,3050.0,2026
CRIC97BE68,8360.0,2026
CRIC2716B4,4390.0,2026
CRIC6888B0,3840.0,2026
CRICE4E9A2,5220.0,2026
CRIC670481,1870.0,2026
CRICCCD675,11040.0,2026
CRIC05FECB,1510.0,2026
CRIC681856,11170.0,2026
CRICBBFD56,6580.0,2026
CRIC57FB52,2280.0,2026
CRIC294CD6,810.0,2026
CRIC892BAA,7200.0,2026
CRIC2AE4DF,7630.0,2026
CRICC0D928,5910.0,2026
CRIC341BC8,8230.0,2026
CRICB9EBFF,2120.0,2026
CRIC5B2A0F,4250.0,2026
CRIC2D3CF5,2060.0,2026
CRICC6CF02,8220.0,2026
CRICA7893F,9650.0,2026
CRICA5001D,3910.0,2026
CRIC94FE34,1060.0,2026
CRIC1FC74E,4180.0,2026
CRIC905F1B,4890.0,2026
CRIC35B3C7,9900.0,2026
CRIC462BA5,6230.0,2026
CRICBDB8DA,8260.0,2026
CRIC1BA87E,5500.0,2026
CRIC7633A6,1660.0,2026
CRIC8B52CE,5750.0,2026
CRIC538334,8640.0,2026
CRIC385D92,5240.0,2026
CRICF950D4,6040.0,2026
CRIC16E55F,5930.0,2026
CRIC02DA3C,5100.0,2026
CRIC98DB22,6120.0,2026
CRICCE879E,1220.0,2026
CRIC372046,1740.0,2026
CRICF6D4C2,1760.0,2026
CRIC7270D1,6100.0,2026
CRIC64B186,3820.0,2026
CRIC2841E6,7930.0,2026
CRIC2101AF,7320.0,2026
CRICDB62E7,2450.0,2026
CRICA7A3B4,6040.0,2026
CRICD69383,7020.0,2026
CRIC97883A,2860.0,2026
CRIC55A6B5,1250.0,2026
CRIC7A3D0A,4340.0,2026
CRIC76C189,2180.0,2026
CRIC8DF8D8,10680.0,2026
CRIC19DC2D,7430.0,2026
CRICAEA857,6750.0,2026
CRIC55BF8F,7400.0,2026
CRICA76614,7510.0,2026
CRIC2D7B61,2740.0,2026
CRICC6150F,7570.0,2026
CYCLDE0772,4330.0,2026
CYCLBD7368,6810.0,2026
CYCL9F921D,7610.0,2026
CYCL8D32DD,3270.0,2026
CYCL903AF1,1580.0,2026
CYCLB9F510,2220.0,2026
CYCL3A3BA9,4820.0,2026
CYCL28EDD2,6920.0,2026
CYCL8D92F6,9070.0,2026
CYCLA4B3CA,610.0,2026
FISHE20FE7,3710.0,2026
FISH435E84,3070.0,2026
FISHF83738,1800.0,2026
FISH731A02,1240.0,2026
FISH8CF49F,2660.0,2026
FISH6AC780,7540.0,2026
FISHC4F1E3,2590.0,2026
FISH9C6E1A,3810.0,2026
FISH9DCA51,5100.0,2026
FISHA6E17F,2850.0,2026
FOOTDA10C6,7700.0,2026
FOOT8B25BD,6240.0,2026
FOOTBCD3A9,2340.0,2026
FOOTC865F3,4160.0,2026
FOOT9DB3E4,2770.0,2026
FOOTB533BF,3370.0,2026
FOOT80D996,850.0,2026
FOOT0CD3DE,5420.0,2026
FOOT528FB5,5390.0,2026
FOOT86D9A9,1000.0,2026
FOOT0E544D,2480.0,2026
FOOTF63A17,9280.0,2026
FOOT93E2C6,2940.0,2026
FOOT2BAAAD,1640.0,2026
FOOT9B3291,4020.0,2026
FOOT7DA9E9,10150.0,2026
FOOT6681B1,2280.0,2026
FOOT2271DD,5350.0,2026
FOOT614FC7,6130.0,2026
FOOT41CE85,2240.0,2026
FOOTC136F5,5840.0,2026
FOOTBF1E0A,3820.0,2026
FOOTDD733E,5130.0,2026
FOOTCC8143,5080.0,2026
FOOTE19E1A,4400.0,2026
FOOT3DC7AC,1270.0,2026
FOOTE1C418,6350.0,2026
FOOT595ABB,2860.0,2026
FOOTB792C1,1880.0,2026
FOOT5F7FD6,1080.0,2026
FOOT347728,4710.0,2026
FOOTFD98D3,5340.0,2026
FOOT75A7DE,750.0,2026
FOOT5FB337,4140.0,2026
FOOTAFD990,2270.0,2026
FOOT9B1B1E,6800.0,2026
FOOTABBA46,1790.0,2026
FOOTEC0AEA,7160.0,2026
FOOTF21535,3370.0,2026
FOOT1E3E32,7110.0,2026
FOOT71C831,1520.0,2026
FOOT7EB7BC,3670.0,2026
FOOT17860D,1450.0,2026
FOOT63FDD7,8820.0,2026
FOOT21667B,8500.0,2026
FOOTFCA276,3080.0,2026
FOOTD3B001,5230.0,2026
FOOT65813B,6310.0,2026
FOOT4A3199,3850.0,2026
FOOTFA6CB6,4230.0,2026
FOOT424157,2210.0,2026
FOOT67945A,1280.0,2026
FOOTAB35F3,8840.0,2026
FOOT489639,8890.0,2026
FOOT49D279,4920.0,2026
HNDLA1722E,1540.0,2026
HNDL03C073,1530.0,2026
HNDL9B1B7D,2850.0,2026
HNDLB5AAA4,3580.0,2026
HNDLCD10B6,4480.0,2026
HIKA1D299,6530.0,2026
HIKD0476A,6860.0,2026
HIKAED3D8,1500.0,2026
HIKD8EC67,1690.0,2026
HIK5BEC68,7950.0,2026
HIK8D130E,5030.0,2026
HIK551B1C,610.0,2026
HIKC3460C,1270.0,2026
HIKF7229D,7040.0,2026
HIK070F0B,590.0,2026
HIKCAC6DD,1710.0,2026
HIK77A350,6010.0,2026
HIK1EDFAB,5490.0,2026
HIK36B5E7,6080.0,2026
HIK3D8B94,2140.0,2026
HIKBE06F0,7460.0,2026
HIKD4C3B1,3030.0,2026
HIK477AAF,3570.0,2026
HIK3DF988,6350.0,2026
HIKD36FFD,5600.0,2026
HIKFE5678,8850.0,2026
HIKF1C8B8,5430.0,2026
HIKC8C113,6380.0,2026
HIK122A22,1270.0,2026
HIKAD4D17,4600.0,2026
HORSE77A541,3300.0,2026
HORSE2EEE60,3140.0,2026
HORSE3B12B0,10260.0,2026
HORSEAE5456,4610.0,2026
HORSEB0E845,11720.0,2026
HORSE63358C,6520.0,2026
HORSEEB0E93,8630.0,2026
HORSEE8A02C,5460.0,2026
HORSE32EC33,7810.0,2026
HORSE2CAEAB,6180.0,2026
RACKD4E78B,,2026
RACK105320,7270.0,2026
RACK66912E,2590.0,2026
RACKFDE19F,760.0,2026
RACK435CCD,5230.0,2026
RACK3489DB,1850.0,2026
RACK82A423,7330.0,2026
RACK5D92A1,7440.0,2026
RACK69205F,7200.0,2026
ROCKC708F5,5920.0,2026
ROCKD798F6,1320.0,2026
ROCKF69138,13500.0,2026
ROCK9DEEFF,6810.0,2026
ROCKED21EA,13940.0,2026
ROCKCC3BF4,13560.0,2026
ROCK0F8FA1,9120.0,2026
ROCK3F43FF,3680.0,2026
ROCK32D5D0,4600.0,2026
RUN2FE4D5,5030.0,2026
RUNCF8C32,2060.0,2026
RUNC06D4D,1730.0,2026
RUNE665CD,3420.0,2026
RUN6AA3AE,5590.0,2026
RUND54C0F,4140.0,2026
RUNA56979,3390.0,2026
RUND6A4A7,1210.0,2026
RUND5648C,4790.0,2026
RUND03BFE,5850.0,2026
RUND9B589,1170.0,2026
RUN6DCFAC,3150.0,2026
RUN1AB696,5340.0,2026
RUN4820EF,4450.0,2026
RUN339949,4100.0,2026
RUN10A073,4490.0,2026
RUNB90BB2,2270.0,2026
RUN785BD8,2540.0,2026
RUN51B03C,5160.0,2026
RUN1D0017,4700.0,2026
RUN192A50,5540.0,2026
RUN5C06BF,5250.0,2026
RUNEBBF53,4210.0,2026
RUN907813,3020.0,2026
SKAT751A86,6510.0,2026
SKATCB097A,4630.0,2026
SKAT407D01,5170.0,2026
SKAT8BFE91,5490.0,2026
SKAT47003B,7170.0,2026
SKAT24B8F2,3090.0,2026
SKAT8A94D3,2920.0,2026
SKATC23D72,1010.0,2026
SKATDA2B42,5150.0,2026
SQUA4C7DCE,1470.0,2026
SQUA99D795,4850.0,2026
SQUA160B6F,5620.0,2026
SQUAA3B44A,3300.0,2026
SQUABC7FB7,5920.0,2026
SQUAC908FD,1140.0,2026
SQUA84B377,1230.0,2026
SQUA732DF1,6590.0,2026
SQUA22F29D,4830.0,2026
SQUA82575A,1940.0,2026
SURF56D4BF,11360.0,2026
SURF2EBCCA,10780.0,2026
SURF8627B1,6070.0,2026
SURF7A248A,6850.0,2026
SURF60F2D1,1820.0,2026
SURFE9DE14,1380.0,2026
SURFEB883D,10520.0,2026
SURFF237F1,5990.0,2026
SURF69CACC,12670.0,2026
SWIM8BE666,3320.0,2026
SWIM0619EB,4530.0,2026
SWIM38D257,2420.0,2026
SWIM814E22,1580.0,2026
SWIMAEF4F3,3860.0,2026
SWIMCA28CC,1370.0,2026
SWIM3B2B99,1850.0,2026
SWIM4F5CDD,610.0,2026
SWIMB4058D,340.0,2026
SWIM139E14,4590.0,2026
SWIME2E04A,3950.0,2026
SWIMBAC8EE,3610.0,2026
SWIM2785E8,1980.0,2026
SWIM8D675F,1190.0,2026
SWIM98EEF3,780.0,2026
SWIM9CB0C3,1470.0,2026
SWIM3BD53D,3510.0,2026
SWIM684A76,4280.0,2026
SWIM1E7A6B,3170.0,2026
TTEN18B609,2300.0,2026
TTEND5F06B,6150.0,2026
TTENB506A5,4810.0,2026
TTEND35118,3320.0,2026
TTEN2C5F16,5260.0,2026
TTENE14F77,3120.0,2026
TTEN658069,2000.0,2026
TTEN204A0C,2720.0,2026
TTEN99E28C,4970.0,2026
TTENE352A9,690.0,2026
GAMES600C68,630.0,2026
GAMES594E41,530.0,2026
GAMES78D8F4,480.0,2026
GAMES7519A2,3880.0,2026
GAMES0B9C36,3750.0,2026
GAMESA7F5F8,2680.0,2026
GAMES55E6CB,760.0,2026
GAMES62C38E,2130.0,2026
GAMES5EF6E3,2870.0,2026
TENN1ADD96,3100.0,2026
TENN32F2C2,6530.0,2026
TENN11B50C,5990.0,2026
TENN8CF37E,9110.0,2026
TENNE19233,9230.0,2026
TENN6E46CF,1240.0,2026
TENN6AD4AC,5910.0,2026
TENNDCCD5A,9040.0,2026
TENN514228,7480.0,2026
TENN0CFFE7,12570.0,2026
TENN391CEF,9630.0,2026
TENN151AB9,2920.0,2026
TENN3F4E67,1850.0,2026
TENNF49374,9410.0,2026
TENN0B614F,1230.0,2026
TENN4AEBA0,8360.0,2026
TENN506041,17080.0,2026
TENN6C0BC2,8500.0,2026
VOLLF0E251,1760.0,2026
VOLLD0506F,3440.0,2026
VOLLC5F036,1960.0,2026
VOLLA6AAB1,2840.0,2026
VOLLF5D4E6,3770.0,2026
VOLLEEC6A4,1720.0,2026
VOLL56AE91,3780.0,2026
VOLLDDFCD0,3420.0,2026
VOLL4B8018,1240.0,2026
WLFT9CBF85,3060.0,2026
WLFTB0B8BE,2820.0,2026
WLFT5DC367,1640.0,2026
WLFT1704AC,3440.0,2026
WLFT053057,16530.0,2026
WLFT79618A,3120.0,2026
WLFTAE945F,8850.0,2026
WLFT4A4E9C,20710.0,2026
WLFT6CA36D,1810.0,2026
WLFTB7DF2B,14040.0,2026
WLFT52B261,7480.0,2026
WLFT296A48,3960.0,2026
WLFT7AD84A,17540.0,2026
WLFTD84A88,15830.0,2026
WLFTAC3A34,15640.0,2026
WLFT1B93D6,19570.0,2026
WLFT69B35E,19510.0,2026
WLFTF2E540,5380.0,2026
WLFT14DED0,5500.0,2026
YOGA19401E,2740.0,2026
YOGACE3F89,2870.0,2026
YOGA4680D3,3450.0,2026
YOGA1B22A2,1540.0,2026
YOGA6FA844,1450.0,2026
YOGAA7E602,2690.0,2026
YOGA46952D,1310.0,2026
YOGA80ED66,3280.0,2026
YOGA465ABE,3050.0,2026
TABL2EAE8D,8660.0,2024
TABL2EAE8D,9270.0,2025
TABL2EAE8D,9140.0,2026
CAMP987CA9,2880.0,2024
CAMP987CA9,3100.0,2025
CAMP987CA9,3100.0,2026
SWIM9CDC96,2640.0,2024
SWIM9CDC96,2840.0,2025
SWIM9CDC96,2820.0,2026
FISH864C24,6910.0,2024
FISH864C24,7190.0,2025
FISH864C24,7570.0,2026
YOGAE72E7C,3370.0,2024
YOGAE72E7C,3630.0,2025
YOGAE72E7C,3700.0,2026
TABL01D58E,2380.0,2024
TABL01D58E,2530.0,2025
TABL01D58E,2570.0,2026
RACKCFA60B,1040.0,2024
RACKCFA60B,1100.0,2025
RACKCFA60B,1130.0,2026
FOOTF81DF8,2860.0,2024
FOOTF81DF8,3060.0,2025
FOOTF81DF8,3120.0,2026
WEIG2FF3E2,2130.0,2024
WEIG2FF3E2,2260.0,2025
WEIG2FF3E2,2280.0,2026
BOXI68EB5D,4130.0,2024
BOXI68EB5D,4440.0,2025
BOXI68EB5D,4410.0,2026
RUNN8E975C,5940.0,2024
RUNN8E975C,6200.0,2025
RUNN8E975C,6260.0,2026
YOGA02F0F4,8090.0,2024
YOGA02F0F4,8640.0,2025
YOGA02F0F4,8520.0,2026
TABLA0307F,5780.0,2024
TABLA0307F,6030.0,2025
TABLA0307F,6090.0,2026
HORS269828,6690.0,2024
HORS269828,7220.0,2025
HORS269828,7150.0,2026
HIKIA2913B,7500.0,2024
HIKIA2913B,8080.0,2025
HIKIA2913B,8240.0,2026
HORS4CAF11,2770.0,2024
HORS4CAF11,2960.0,2025
HORS4CAF11,2960.0,2026
FISH0BD49B,1750.0,2024
FISH0BD49B,1880.0,2025
FISH0BD49B,1850.0,2026
WEIG189898,8710.0,2024
WEIG189898,9230.0,2025
WEIG189898,9150.0,2026
YOGAD6E90F,2180.0,2024
YOGAD6E90F,2280.0,2025
YOGAD6E90F,2300.0,2026
SURF99F7A4,4020.0,2024
SURF99F7A4,4290.0,2025
SURF99F7A4,4370.0,2026
TABLEBC3B0,5590.0,2024
TABLEBC3B0,5900.0,2025
TABLEBC3B0,5950.0,2026
YOGA6B0795,4410.0,2024
YOGA6B0795,4740.0,2025
YOGA6B0795,4680.0,2026
RACK0D9FC2,4360.0,2024
RACK0D9FC2,4710.0,2025
RACK0D9FC2,4590.0,2026
SQUA88884D,7010.0,2024
SQUA88884D,7450.0,2025
SQUA88884D,7700.0,2026
FISH5587BB,10760.0,2024
FISH5587BB,11490.0,2025
FISH5587BB,11540.0,2026
SWIMB7AA45,5330.0,2024
SWIMB7AA45,5680.0,2025
SWIMB7AA45,5750.0,2026
FISH7D9FE1,3830.0,2024
FISH7D9FE1,4080.0,2025
FISH7D9FE1,4070.0,2026
FISH244331,6990.0,2024
FISH244331,7320.0,2025
FISH244331,7500.0,2026
BASK2A3E51,7150.0,2024
BASK2A3E51,7460.0,2025
BASK2A3E51,7860.0,2026
TENNC6C843,1090.0,2024
TENNC6C843,1180.0,2025
TENNC6C843,1180.0,2026
CAMP8815FB,1390.0,2024
CAMP8815FB,1490.0,2025
CAMP8815FB,1510.0,2026
SKAT464114,5210.0,2024
SKAT464114,5450.0,2025
SKAT464114,5710.0,2026
BOXIE1ABE6,6310.0,2024
BOXIE1ABE6,6670.0,2025
BOXIE1ABE6,6920.0,2026
ROCKC5CC34,8440.0,2024
ROCKC5CC34,9070.0,2025
ROCKC5CC34,8880.0,2026
TENN0D9698,3940.0,2024
TENN0D9698,4230.0,2025
TENN0D9698,4330.0,2026
RACK021295,3340.0,2024
RACK021295,3490.0,2025
RACK021295,3610.0,2026
FISH2D4D1D,5140.0,2024
FISH2D4D1D,5520.0,2025
FISH2D4D1D,5610.0,2026
RUNN2CE0F6,3910.0,2024
RUNN2CE0F6,4140.0,2025
RUNN2CE0F6,4190.0,2026
FOOT5C9094,3840.0,2024
FOOT5C9094,4130.0,2025
FOOT5C9094,4190.0,2026
RUNNFC7FE8,4000.0,2024
RUNNFC7FE8,4320.0,2025
RUNNFC7FE8,4400.0,2026
TABL9E75DD,8550.0,2024
TABL9E75DD,9220.0,2025
TABL9E75DD,9340.0,2026
YOGA88204A,5060.0,2024
YOGA88204A,5310.0,2025
YOGA88204A,5430.0,2026
SKAT58DB1D,300.0,2024
SKAT58DB1D,320.0,2025
SKAT58DB1D,320.0,2026
BADMEDCC41,5710.0,2024
BADMEDCC41,6020.0,2025
BADMEDCC41,6030.0,2026
RACK772913,4860.0,2024
RACK772913,5200.0,2025
RACK772913,5230.0,2026
ROCKA3A80F,10090.0,2024
ROCKA3A80F,10840.0,2025
ROCKA3A80F,10870.0,2026
CYCL0A3DC4,7130.0,2024
CYCL0A3DC4,7530.0,2025
CYCL0A3DC4,7530.0,2026
SWIMFF2718,4640.0,2024
SWIMFF2718,4830.0,2025
SWIMFF2718,5050.0,2026
BADM095A46,8480.0,2024
BADM095A46,8890.0,2025
BADM095A46,8960.0,2026
SQUA2F5009,,2024
SQUA2F5009,6970.0,2025
SQUA2F5009,7150.0,2026
BASKCD3CA0,860.0,2024
BASKCD3CA0,910.0,2025
BASKCD3CA0,940.0,2026
BASK2EC5E8,8350.0,2024
BASK2EC5E8,8800.0,2025
BASK2EC5E8,8980.0,2026
BOXIEA305F,2740.0,2024
BOXIEA305F,2920.0,2025
BOXIEA305F,3000.0,2026
TABLAEB050,8030.0,2024
TABLAEB050,8660.0,2025
TABLAEB050,8490.0,2026
SWIMDDF7B3,4110.0,2024
SWIMDDF7B3,4320.0,2025
SWIMDDF7B3,4410.0,2026
CYCL93104D,6470.0,2024
CYCL93104D,6980.0,2025
CYCL93104D,6950.0,2026
FOOTEE96E8,7410.0,2024
FOOTEE96E8,7780.0,2025
FOOTEE96E8,7810.0,2026
TABLAD278D,300.0,2024
TABLAD278D,310.0,2025
TABLAD278D,320.0,2026
YOGAF2FD0E,960.0,2024
YOGAF2FD0E,1010.0,2025
YOGAF2FD0E,1050.0,2026
TABL130E1B,5570.0,2024
TABL130E1B,5900.0,2025
TABL130E1B,6030.0,2026
SURF64E785,2860.0,2024
SURF64E785,2980.0,2025
SURF64E785,3030.0,2026
HORS011B4D,2780.0,2024
HORS011B4D,2920.0,2025
HORS011B4D,2940.0,2026
HANDE35AC7,300.0,2024
HANDE35AC7,320.0,2025
HANDE35AC7,320.0,2026
VOLL5D6300,3600.0,2024
VOLL5D6300,3840.0,2025
VOLL5D6300,3790.0,2026
HANDF8968A,5650.0,2024
HANDF8968A,5890.0,2025
HANDF8968A,6180.0,2026
FOOT180F0D,7650.0,2024
FOOT180F0D,8240.0,2025
FOOT180F0D,8060.0,2026
SURF7588B4,6630.0,2024
SURF7588B4,7090.0,2025
SURF7588B4,7020.0,2026
TABLE6C184,2360.0,2024
TABLE6C184,2470.0,2025
TABLE6C184,2520.0,2026
TENN8449BB,11040.0,2024
TENN8449BB,11640.0,2025
TENN8449BB,11850.0,2026
SKAT4B3F04,3250.0,2024
SKAT4B3F04,3480.0,2025
SKAT4B3F04,3420.0,2026
TABL2720EC,6630.0,2024
TABL2720EC,7130.0,2025
TABL2720EC,7130.0,2026
ARCH8440F0,1290.0,2024
ARCH8440F0,1370.0,2025
ARCH8440F0,1360.0,2026
CRICD8D2CD,8580.0,2024
CRICD8D2CD,9010.0,2025
CRICD8D2CD,9120.0,2026
VOLL25A084,2970.0,2024
VOLL25A084,3130.0,2025
VOLL25A084,3120.0,2026
BASK312A8C,1080.0,2024
BASK312A8C,1140.0,2025
BASK312A8C,1140.0,2026
BADM4AF9E1,2260.0,2024
BADM4AF9E1,2430.0,2025
BADM4AF9E1,2440.0,2026
CAMP09A581,7220.0,2024
CAMP09A581,7650.0,2025
CAMP09A581,7610.0,2026
BADME32C68,6050.0,2024
BADME32C68,6420.0,2025
BADME32C68,6530.0,2026
TENN6DBFC3,2880.0,2024
TENN6DBFC3,3010.0,2025
TENN6DBFC3,3060.0,2026
ROCK596FBD,8740.0,2024
ROCK596FBD,9220.0,2025
ROCK596FBD,9460.0,2026
CRICB05F0F,1400.0,2024
CRICB05F0F,1510.0,2025
CRICB05F0F,1510.0,2026
CRIC3D4948,6890.0,2024
CRIC3D4948,7230.0,2025
CRIC3D4948,7270.0,2026
ROCK719604,2830.0,2024
ROCK719604,2960.0,2025
ROCK719604,3000.0,2026
CRIC9496FA,2340.0,2024
CRIC9496FA,2460.0,2025
CRIC9496FA,2480.0,2026
BADM353DF9,3100.0,2024
BADM353DF9,3350.0,2025
BADM353DF9,3270.0,2026
RUNNF6D6CE,6140.0,2024
RUNNF6D6CE,6480.0,2025
RUNNF6D6CE,6740.0,2026
FISH97053D,4840.0,2024
FISH97053D,5080.0,2025
FISH97053D,5120.0,2026
HIKIA6B881,4950.0,2024
HIKIA6B881,5280.0,2025
HIKIA6B881,5430.0,2026
FOOT038ECE,10080.0,2024
FOOT038ECE,10600.0,2025
FOOT038ECE,10970.0,2026
SURF515A92,8850.0,2024
SURF515A92,9270.0,2025
SURF515A92,9440.0,2026
FOOTE1E3EC,4970.0,2024
FOOTE1E3EC,5220.0,2025
FOOTE1E3EC,5250.0,2026
BOXIF8D18B,3790.0,2024
BOXIF8D18B,4030.0,2025
BOXIF8D18B,4030.0,2026
WEIGD053B8,850.0,2024
WEIGD053B8,900.0,2025
WEIGD053B8,920.0,2026
BOXI939F09,4930.0,2024
BOXI939F09,5140.0,2025
BOXI939F09,5260.0,2026
BADM672AFB,2410.0,2024
BADM672AFB,2570.0,2025
BADM672AFB,2620.0,2026
SQUA9ABD16,6360.0,2024
SQUA9ABD16,6770.0,2025
SQUA9ABD16,6830.0,2026
ROCKFA9725,980.0,2024
ROCKFA9725,1060.0,2025
ROCKFA9725,1070.0,2026
TENN5E8E48,1160.0,2024
TENN5E8E48,1250.0,2025
TENN5E8E48,1230.0,2026
HAND9E9B11,4650.0,2024
HAND9E9B11,4870.0,2025
HAND9E9B11,4900.0,2026
RACK44C09B,4420.0,2024
RACK44C09B,4730.0,2025
RACK44C09B,4770.0,2026
CAMPCD9917,3810.0,2024
CAMPCD9917,4080.0,2025
CAMPCD9917,4040.0,2026
RACK44E7C5,4490.0,2024
RACK44E7C5,4700.0,2025
RACK44E7C5,4750.0,2026
RACKCA18A6,5730.0,2024
RACKCA18A6,6080.0,2025
RACKCA18A6,6120.0,2026
HAND006638,7160.0,2024
HAND006638,7700.0,2025
HAND006638,7660.0,2026
TABL64D167,3430.0,2024
TABL64D167,3620.0,2025
TABL64D167,3680.0,2026
RUNNDDA289,7930.0,2024
RUNNDDA289,8340.0,2025
RUNNDDA289,8620.0,2026
SKAT6927C8,430.0,2024
SKAT6927C8,460.0,2025
SKAT6927C8,460.0,2026
HANDAE4BB7,4200.0,2024
HANDAE4BB7,4460.0,2025
HANDAE4BB7,4600.0,2026
YOGA7C3FFA,1590.0,2024
YOGA7C3FFA,1710.0,2025
YOGA7C3FFA,1720.0,2026
CYCLE7FF67,4990.0,2024
CYCLE7FF67,5260.0,2025
CYCLE7FF67,5270.0,2026
FISH165C08,5630.0,2024
FISH165C08,5980.0,2025
FISH165C08,6160.0,2026
ROCK568C75,7770.0,2024
ROCK568C75,8330.0,2025
ROCK568C75,8220.0,2026
SKATF00CAD,990.0,2024
SKATF00CAD,1060.0,2025
SKATF00CAD,1040.0,2026
TABL260D36,,2024
TABL260D36,1900.0,2025
TABL260D36,1950.0,2026
YOGA6BD37B,3150.0,2024
YOGA6BD37B,3380.0,2025
YOGA6BD37B,3320.0,2026
VOLL5F558A,6560.0,2024
VOLL5F558A,7040.0,2025
VOLL5F558A,6930.0,2026
SURF4C4A20,7890.0,2024
SURF4C4A20,8250.0,2025
SURF4C4A20,8370.0,2026
CAMPAD2FA9,2870.0,2024
CAMPAD2FA9,3070.0,2025
CAMPAD2FA9,3120.0,2026
RUNN80372B,8180.0,2024
RUNN80372B,8680.0,2025
RUNN80372B,8690.0,2026
RUNN1D8A38,7080.0,2024
RUNN1D8A38,7460.0,2025
RUNN1D8A38,7500.0,2026
RUNA56979,3390.0,2026
CRICDB62E7,2450.0,2026
