date,product_code,customer_code,sold_quantity
2024-02-01,BASK728A58,90002010,173.0
2024-02-01,CRIC98DB22,90002028,340.0
2024-02-01,HIKCAC6DD,90002047,226.0
2024-02-01,SWIMBAC8EE,90002008,224.0
2024-02-01,SWIM9CB0C3,90002028,151.0
2024-02-01,RUNN2CE0F6,90002024,491.0
2024-02-01,RUNE665CD,90002042,329.0
2024-02-01,FOOTF81DF8,90002004,145.0
2024-02-01,FOOTEE96E8,90002025,528.0
2024-02-01,FOOTFA6CB6,90002018,950.0
2024-02-01,WLFT14DED0,90002026,757.0
2024-02-01,FOOTC865F3,90002018,229.0
2024-02-01,HIKC8C113,90002010,122.0
2024-02-01,SKAT58DB1D,90002043,120.0
2024-02-01,SKAT8BFE91,90002019,
2024-02-01,ROCKED21EA,90002028,181.0
2024-02-01,CRIC55BF8F,90002047,574.0
2024-02-01,FOOTF81DF8,90002050,48.0
2024-02-01,RUNC06D4D,90002008,248.0
2024-02-01,SURF2EBCCA,90002049,165.0
2024-02-01,GAMES600C68,90002003,
2024-02-01,CRICBBFD56,90002056,418.0
2024-02-01,CAMP4005E6,90002035,144.0
2024-02-01,CAMP69AF0F,90002006,231.0
2024-02-01,BADM2459FB,90002028,571.0
2024-02-01,SKAT6927C8,90002015,202.0
2024-02-01,CAMP69AF0F,90002001,809.0
2024-02-01,CYCL8D92F6,90002019,127.0
2024-02-01,FOOT347728,90002014,20.0
2024-02-01,FOOT71C831,90002030,410.0
2024-02-01,TTEN2C5F16,90002025,347.0
2024-02-01,SURFE9DE14,90002049,657.0
2024-02-01,ROCK3F43FF,90002004,386.0
2024-02-01,RUND03BFE,90002040,1010.0
2024-02-01,CRIC7633A6,90002014,347.0
2024-02-01,FOOT49D279,90002043,658.0
2024-02-01,TTENE14F77,90002001,559.0
2024-02-01,CRIC2716B4,90002052,155.0
2024-02-01,SQUA22F29D,90002038,175.0
2024-02-01,HORSE2EEE60,90002018,211.0
2024-02-01,SWIMFF2718,90002038,1829.0
2024-02-01,GAMES600C68,90002005,158.0
2024-02-01,CRIC97BE68,90002009,384.0
2024-02-01,RACK44C09B,90002027,288.0
2024-02-01,HORS011B4D,90002050,323.0
2024-02-01,TTENE352A9,90002001,276.0
2024-02-01,ROCKD798F6,90002019,188.0
2024-02-01,CRIC2716B4,90002051,95.0
2024-02-01,RUN4820EF,90002030,113.0
2024-02-01,FOOTDD733E,90002028,514.0
2024-02-01,BOX3A9CA9,90002037,401.0
2024-02-01,BADM8FFE12,90002009,317.0
2024-02-01,SURF60F2D1,90002015,1332.0
2024-02-01,HORSE77A541,90002023,2380.0
2024-02-01,CRIC892BAA,90002048,112.0
2024-02-01,CRIC55BF8F,90002023,935.0
2024-02-01,FOOT93E2C6,90002007,89.0
2024-02-01,CRIC7633A6,90002043,177.0
2024-02-01,SQUAA3B44A,90002027,304.0
2024-02-01,CRIC8B52CE,90002013,559.0
2024-02-01,WLFTF2E540,90002017,84.0
2024-02-01,WEIG189898,90002013,282.0
2024-02-01,FOOT75A7DE,90002037,291.0
2024-02-01,WLFT5DC367,90002033,70.0
2024-02-01,CAMPCD9917,90002054,389.0
2024-02-01,RACK105320,90002038,235.0
2024-02-01,BOX3DC0E4,90002011,439.0
2024-02-01,FOOT86D9A9,90002014,171.0
2024-02-01,CRICB05F0F,90002001,187.0
2024-02-01,CYCLDE0772,90002051,2040.0
2024-02-01,CAMPA3B110,90002029,129.0
2024-02-01,WLFT69B35E,90002053,222.0
2024-02-01,CYCL8D92F6,70002017,165.0
2024-02-01,TABL64D167,90002033,296.0
2024-02-01,SQUA2F5009,90002014,343.0
2024-02-01,BOXD26891,70002017,784.0
2024-02-01,BADM4AF9E1,90002048,159.0
2024-02-01,FISH731A02,90002012,209.0
2024-02-01,CRICC6150F,90002005,327.0
2024-02-01,TTEN18B609,90002021,52.0
2024-02-01,CAMP10C410,90002033,750.0
2024-02-01,FISHC4F1E3,90002027,14.0
2024-02-01,RACKCFA60B,90002020,501.0
2024-02-01,FOOT5F7FD6,90002014,5993.0
2024-02-01,RUNN1D8A38,90002027,452.0
2024-02-01,TENN6C0BC2,90002004,493.0
2024-02-01,RACK66912E,90002016,288.0
2024-02-01,CRICCCD675,90002027,123.0
2024-02-01,FOOT0E544D,90002023,534.0
2024-02-01,CRIC9496FA,90002043,74.0
2024-02-01,WEIG189898,90002054,90.0
2024-02-01,HIKF1C8B8,70002018,174.0
2024-02-01,RUND5648C,90002042,420.0
2024-02-01,RUN4820EF,90002030,86.0
2024-02-01,HORS011B4D,90002034,481.0
2024-02-01,CAMP11E3FA,90002030,389.0
2024-02-01,RUNN8E975C,90002039,282.0
2024-02-01,ARCH8440F0,90002018,58.0
2024-02-01,RACK69205F,90002053,601.0
2024-02-01,SURF4C4A20,90002035,210.0
2024-02-01,FOOT5F7FD6,90002040,246.0
2024-02-01,RACK021295,90002036,168.0
2024-02-01,SKATDA2B42,90002031,64.0
2024-02-01,FOOTEE96E8,90002050,108.0
2024-02-01,FOOT4A3199,90002003,617.0
2024-02-01,SURF56D4BF,90002004,1103.0
2024-02-01,WLFT7AD84A,90002020,431.0
2024-02-01,TENN1ADD96,90002019,517.0
2024-02-01,HIK122A22,90002017,1168.0
2024-02-01,GAMES594E41,90002041,1141.0
2024-02-01,TABL130E1B,90002013,447.0
2024-02-01,BASKCD3CA0,90002032,153.0
2024-02-01,GAMES7519A2,90002045,44.0
2024-02-01,TENN3F4E67,90002005,277.0
2024-02-01,TENNF49374,90002015,307.0
2024-02-01,HORSEE8A02C,90002042,2768.0
2024-02-01,RUN339949,90002042,477.0
2024-02-01,FOOT424157,90002003,316.0
2024-02-01,CAMPA3B110,90002050,118.0
2024-02-01,SKATC23D72,90002037,284.0
2024-02-01,CAMPE624C8,70002018,810.0
2024-02-01,GAMESA7F5F8,90002025,218.0
2024-02-01,CRICC6150F,90002043,82.0
2024-02-01,ARCH158F41,90002022,121.0
2024-02-01,HIKAD4D17,90002039,77.0
2024-02-01,HIKD8EC67,90002045,141.0
2024-02-01,BADM88C384,90002026,94.0
2024-02-01,RUNA56979,90002056,430.0
2024-02-01,SURF8627B1,90002045,486.0
2024-02-01,HNDL9B1B7D,70002017,1021.0
2024-02-01,WEIG189898,90002051,250.0
2024-02-01,TTENE352A9,90002050,246.0
2024-02-01,FOOT2BAAAD,90002019,358.0
2024-02-01,WLFTAE945F,90002055,158.0
2024-02-01,FISH8CF49F,90002026,95.0
2024-02-01,CRIC55BF8F,90002001,116.0
2024-02-01,CRIC670481,90002028,453.0
2024-02-01,RUNE665CD,70002017,599.0
2024-02-01,FOOT4A3199,90002049,2256.0
2024-02-01,BOXD26891,90002050,104.0
2024-02-01,ROCK719604,90002043,100.0
2024-02-01,TTEND35118,90002045,47.0
2024-02-01,FISHE20FE7,90002043,301.0
2024-02-01,CRIC97BE68,90002016,427.0
2024-02-01,CRIC02DA3C,90002047,148.0
2024-02-01,HIKIA2913B,90002031,66.0
2024-02-01,BADM095A46,90002013,1588.0
2024-02-01,RACK105320,90002022,363.0
2024-02-01,CRIC1FC74E,90002034,87.0
2024-02-01,TENN3F4E67,90002032,189.0
2024-02-01,YOGAE72E7C,90002024,2065.0
2024-02-01,FOOTE1C418,90002049,616.0
2024-02-01,HORSEAE5456,90002038,195.0
2024-02-01,VOLL56AE91,90002020,111.0
2024-02-01,TABLA0307F,90002014,894.0
2024-02-01,CAMPD5615D,90002038,72.0
2024-02-01,FOOTE19E1A,90002040,411.0
2024-02-01,HORSE63358C,90002014,405.0
2024-02-01,FOOT2271DD,90002003,708.0
2024-02-01,WLFT053057,90002049,435.0
2024-02-01,RACK5D92A1,90002004,460.0
2024-02-01,FOOTB792C1,90002040,355.0
2024-02-01,CYCLBD7368,90002022,345.0
2024-02-01,ARCH158F41,90002028,1417.0
2024-02-01,CRIC2D7B61,90002035,266.0
2024-02-01,CYCLE7FF67,90002030,573.0
2024-02-01,WLFT053057,90002051,183.0
2024-02-01,CRICD69383,90002017,104.0
2024-02-01,SURF7A248A,90002049,170.0
2024-02-01,RACK021295,90002043,210.0
2024-02-01,CRIC76C189,90002026,102.0
2024-02-01,WEIG2FF3E2,90002045,68.0
2024-02-01,RACKCA18A6,90002006,771.0
2024-02-01,BADMDA1B05,90002041,153.0
2024-02-01,BADM376040,70002017,203.0
2024-02-01,YOGA7C3FFA,90002002,156.0
2024-02-01,FOOT9B3291,90002055,32.0
2024-02-01,CAMPAD2FA9,90002020,1147.0
2024-02-01,CRICB05F0F,90002020,114.0
2024-02-01,WLFTAC3A34,90002028,652.0
2024-02-01,HNDLB5AAA4,90002056,107.0
2024-02-01,FOOT1E3E32,90002025,322.0
2024-02-01,CAMP24F868,90002025,618.0
2024-02-01,FOOT63FDD7,90002011,91.0
2024-02-01,TENN151AB9,90002037,181.0
2024-02-01,SURF515A92,90002025,150.0
2024-02-01,HIKD4C3B1,90002037,175.0
2024-02-01,SWIMB7AA45,90002036,526.0
2024-02-01,ARCHDD8749,90002055,915.0
2024-02-01,HIK36B5E7,90002006,190.0
2024-02-01,FISHA6E17F,90002010,334.0
2024-02-01,SWIM3BD53D,90002022,80.0
2024-02-01,CRIC7633A6,90002016,2424.0
2024-02-01,SWIME2E04A,90002053,412.0
2024-02-01,CRIC76C189,90002013,559.0
2024-02-01,CRIC8DF8D8,90002014,170.0
2024-02-01,WLFT053057,90002031,688.0
2024-02-01,RUND9B589,90002008,
2024-02-01,VOLLDDFCD0,90002045,625.0
2024-02-01,WLFT6CA36D,90002022,114.0
2024-02-01,BOX3A9CA9,90002043,309.0
2024-02-01,RUN51B03C,90002017,42.0
2024-02-01,TENN5E8E48,90002025,460.0
2024-02-01,ROCK9DEEFF,90002043,432.0
2024-02-01,FOOTAFD990,90002039,49.0
2024-02-01,BASK32528E,90002029,94.0
2024-02-01,SURFEB883D,90002019,125.0
2024-02-01,FOOT614FC7,90002014,409.0
2024-02-01,BASKE57A19,90002021,20.0
2024-02-01,WLFT7AD84A,90002012,1518.0
2024-02-01,FISH7D9FE1,90002021,134.0
2024-02-01,SQUA82575A,90002039,3864.0
2024-02-01,WEIG189898,90002016,
2024-02-01,SWIM98EEF3,90002034,31.0
2024-02-01,BADM8FFE12,90002010,63.0
2024-02-01,FISH2D4D1D,90002054,267.0
2024-02-01,CAMP4005E6,90002035,76.0
2024-02-01,FOOTEC0AEA,90002009,106.0
2024-02-01,BOX3A9CA9,90002003,28.0
2024-02-01,SWIMDDF7B3,90002049,174.0
2024-02-01,SWIMAEF4F3,90002019,991.0
2024-02-01,FOOT9B3291,90002030,137.0
2024-02-01,FOOTDA10C6,90002027,424.0
2024-02-01,WLFT1B93D6,90002005,99.0
2024-02-01,BASKE57A19,90002034,653.0
2024-02-01,WLFTB0B8BE,90002038,166.0
2024-02-01,FOOTF21535,90002025,329.0
2024-02-01,TENN6C0BC2,90002004,129.0
2024-02-01,FOOT5C9094,90002036,192.0
2024-02-01,ARCH7B49A9,90002052,79.0
2024-02-01,HORSEEB0E93,90002002,1115.0
2024-02-01,FISH864C24,90002044,274.0
2024-02-01,BADMDA5EC8,90002033,128.0
2024-02-01,FOOTBF1E0A,90002008,88888.0
2024-02-01,FOOT49D279,90002052,382.0
2024-02-01,RUN4820EF,90002036,481.0
2024-02-01,CRICA5001D,90002048,155.0
2024-02-01,FOOTB792C1,90002028,492.0
2024-02-01,TENN32F2C2,90002040,259.0
2024-02-01,BADMA5EBA3,90002007,125.0
2024-02-01,BOXIEA305F,90002014,184.0
2024-02-01,WEIGD053B8,90002050,149.0
2024-02-01,FOOT595ABB,90002002,1423.0
2024-02-01,TABLE6C184,90002024,291.0
2024-02-01,ARCH497D34,90002027,512.0
2024-02-01,FOOTCC8143,90002026,773.0
2024-02-01,HNDLA1722E,90002009,284.0
2024-02-01,SWIM98EEF3,90002026,613.0
2024-02-01,FISHE20FE7,90002042,269.0
2024-02-01,CRIC97883A,90002030,240.0
2024-02-01,HIKD36FFD,90002022,197.0
2024-02-01,YOGA7C3FFA,90002049,174.0
2024-02-01,SKAT464114,90002040,421.0
2024-02-01,ROCKC708F5,90002037,100.0
2024-02-01,TABL9E75DD,90002005,92.0
2024-02-01,SWIM38D257,90002016,584.0
2024-02-01,RUNC06D4D,90002001,749.0
2024-02-01,TTEND35118,90002042,1201.0
2024-02-01,YOGA02F0F4,90002044,182.0
2024-02-01,ARCHDDE20D,90002018,55.0
2024-02-01,FOOT49D279,90002032,47.0
2024-02-01,VOLLA6AAB1,90002028,868.0
2024-02-01,CYCL9F921D,90002007,573.0
2024-02-01,VOLLA6AAB1,90002008,397.0
2024-02-01,ARCH6B94F7,90002004,465.0
2024-02-01,FOOT86D9A9,90002015,486.0
2024-02-01,CRICA1EEE0,90002013,1446.0
2024-02-01,CRICA76614,90002031,98.0
2024-02-01,RACKFDE19F,90002054,119.0
2024-02-01,FISH9DCA51,90002052,407.0
2024-02-01,SURF64E785,90002011,525.0
2024-02-01,HIKIA6B881,90002040,88.0
2024-02-01,CRICA7893F,90002042,553.0
2024-02-01,CAMP24F868,90002053,176.0
2024-02-01,TENN32F2C2,90002020,418.0
2024-02-01,GAMESA7F5F8,90002014,82.0
2024-02-01,RACK105320,90002032,46.0
2024-02-01,SURF7588B4,90002001,440.0
2024-02-01,WLFTAE945F,90002006,1589.0
2024-02-01,CYCL8D32DD,90002018,272.0
2024-02-01,ROCKF69138,90002045,1357.0
2024-02-01,RUNCF8C32,90002022,76.0
2024-02-01,SKAT47003B,90002049,118.0
2024-02-01,CRIC670481,90002016,408.0
2024-02-01,FOOT9B1B1E,90002021,426.0
2024-02-01,FOOT67945A,70002017,166.0
2024-02-01,SKATDA2B42,90002049,445.0
2024-02-01,SWIM8BE666,70002018,161.0
2024-02-01,BOXI68EB5D,90002003,291.0
2024-02-01,TTEN99E28C,90002016,359.0
2024-02-01,SWIM8BE666,90002014,1390.0
2024-02-01,GAMES7519A2,90002008,119.0
2024-02-01,BASK4C69DF,90002051,449.0
2024-02-01,SKAT58DB1D,90002027,
2024-02-01,RUND54C0F,90002033,2059.0
2024-02-01,HORSE2CAEAB,90002023,1031.0
2024-02-01,BADM1B8332,90002040,485.0
2024-02-01,WLFTAC3A34,90002055,45.0
2024-02-01,YOGA6FA844,90002022,405.0
2024-02-01,HANDF8968A,90002011,714.0
2024-02-01,FISH9DCA51,90002019,98.0
2024-02-01,CRIC55A6B5,90002040,120.0
2024-02-01,BADME32C68,90002041,1348.0
2024-02-01,TTEN2C5F16,90002037,808.0
2024-02-01,HIK551B1C,90002032,66.0
2024-02-01,CRICBBFD56,90002017,268.0
2024-02-01,HIKCAC6DD,90002026,260.0
2024-02-01,FOOTFCA276,90002025,1095.0
2024-02-01,WLFTD84A88,90002048,1175.0
2024-02-01,CAMP987CA9,90002024,344.0
2024-02-01,SWIM139E14,90002009,106.0
2024-02-01,HORSEAE5456,90002047,179.0
2024-02-01,FOOT80D996,90002033,88888.0
2024-02-01,BADME151E6,90002018,64.0
2024-02-01,SURF60F2D1,90002010,2980.0
2024-02-01,RUN1AB696,90002055,199.0
2024-02-01,CAMP7A5E65,90002026,201.0
2024-02-01,WLFT79618A,70002018,232.0
2024-02-01,CRICA1EEE0,90002055,290.0
2024-02-01,BADMDA1B05,70002017,382.0
2024-02-01,SWIM814E22,90002007,113.0
2024-02-01,HIKC3460C,90002020,1028.0
2024-02-01,TTEND5F06B,90002054,145.0
2024-02-01,CRIC2AE4DF,90002049,56.0
2024-02-01,TABLEBC3B0,90002038,76.0
2024-02-01,TTEN2C5F16,90002025,259.0
2024-02-01,SKAT47003B,90002007,602.0
2024-02-01,CRIC2AE4DF,90002005,539.0
2024-02-01,RACK82A423,90002034,831.0
2024-02-01,ARCH5D1FE7,90002052,84.0
2024-02-01,HIKBE06F0,90002046,858.0
2024-02-01,SURF515A92,90002036,411.0
2024-02-01,TENN0B614F,90002048,196.0
2024-02-01,YOGAA7E602,70002018,134.0
2024-02-01,FOOT7DA9E9,90002041,114.0
2024-02-01,YOGA4680D3,90002003,424.0
2024-02-01,VOLL4B8018,90002015,279.0
2024-02-01,BASKEE612D,90002035,51.0
2024-02-01,SWIMB7AA45,90002056,200.0
2024-02-01,ARCHDD8749,90002033,178.0
2024-02-01,HIKA1D299,90002049,760.0
2024-02-01,SWIMFF2718,90002006,359.0
2024-02-01,GAMES600C68,90002041,179.0
2024-02-01,HORSE63358C,90002001,128.0
2024-02-01,YOGA6FA844,90002001,334.0
2024-02-01,SWIM814E22,70002017,148.0
2024-02-01,TTEN204A0C,90002022,70.0
2024-02-01,TENN6C0BC2,90002043,360.0
2024-02-01,FOOT63FDD7,90002028,245.0
2024-02-01,WLFTF2E540,90002040,222.0
2024-02-01,CRIC97883A,90002024,279.0
2024-02-01,GAMESA7F5F8,90002036,429.0
2024-02-01,HIKA1D299,90002041,80.0
2024-02-01,FOOT7EB7BC,90002038,124.0
2024-02-01,RUNNFC7FE8,90002049,991.0
2024-02-01,BOX17AD9F,90002041,715.0
2024-02-01,HIKC8C113,90002036,1641.0
2024-02-01,SURF2EBCCA,90002042,535.0
2024-02-01,BASKEE612D,90002048,495.0
2024-02-01,HIKAED3D8,90002001,242.0
2024-02-01,HIKIA6B881,90002011,68.0
2024-02-01,FISHE20FE7,90002034,484.0
2024-02-01,CAMPA3B110,90002039,244.0
2024-02-01,YOGAD6E90F,90002046,57.0
2024-02-01,TABL130E1B,90002010,442.0
2024-02-01,CAMPEE1159,90002018,720.0
2024-02-01,CRICC0D928,90002037,127.0
2024-02-01,ROCKED21EA,90002042,187.0
2024-02-01,SQUABC7FB7,90002006,365.0
2024-02-01,FOOT5C9094,90002051,117.0
2024-02-01,WLFTD84A88,90002045,230.0
2024-02-01,CRIC16E55F,70002018,322.0
2024-02-01,ROCK3F43FF,90002009,540.0
2024-02-01,RACK82A423,90002054,260.0
2024-02-01,SWIM8BE666,90002019,422.0
2024-02-01,SKAT58DB1D,90002035,218.0
2024-02-01,FOOTE1E3EC,90002053,299.0
2024-02-01,CAMPCD9917,90002004,362.0
2024-02-01,FISHF83738,90002017,28.0
2024-02-01,YOGAE72E7C,90002028,143.0
2024-02-01,WLFTAE945F,90002044,728.0
2024-02-01,WLFTB0B8BE,90002037,42.0
2024-02-01,HIKIA2913B,90002042,374.0
2024-02-01,FOOT7DA9E9,90002047,913.0
2024-02-01,ROCKD798F6,90002034,730.0
2024-02-01,CRIC2AE4DF,90002018,555.0
2024-02-01,HIK551B1C,90002052,1246.0
2024-02-01,CAMP8815FB,90002052,788.0
2024-02-01,SQUA88884D,90002008,185.0
2024-02-01,FOOT86D9A9,90002022,501.0
2024-02-01,CRIC462BA5,90002031,75.0
2024-02-01,YOGA7C3FFA,90002027,631.0
2024-02-01,FOOTB792C1,90002053,246.0
2024-02-01,FOOTFA6CB6,90002028,692.0
2024-02-01,CRIC19DC2D,90002034,336.0
2024-02-01,BADM4BAB38,90002043,644.0
2024-02-01,FOOT2271DD,90002004,298.0
2024-02-01,FOOT7EB7BC,90002056,209.0
2024-02-01,SWIM9CB0C3,90002045,346.0
2024-02-01,SQUA84B377,90002012,66.0
2024-02-01,ROCK596FBD,90002055,239.0
2024-02-01,RACK021295,90002001,175.0
2024-02-01,FOOT5F7FD6,90002022,75.0
2024-02-01,YOGAE72E7C,90002017,140.0
2024-02-01,FOOT614FC7,90002036,81.0
2024-02-01,WLFTAC3A34,90002032,65.0
2024-02-01,TABL2EAE8D,90002007,156.0
2024-02-01,CAMP11E3FA,90002028,413.0
2024-02-01,CRIC294CD6,90002030,68.0
2024-02-01,BADM4AF9E1,90002011,251.0
2024-02-01,FOOT71C831,90002016,313.0
2024-02-01,FOOT49D279,90002042,237.0
2024-02-01,WLFTAC3A34,90002051,558.0
2024-02-01,HORSEB0E845,90002020,4314.0
2024-02-01,RUN4820EF,90002002,1160.0
2024-02-01,CRICBBFD56,90002021,147.0
2024-02-01,CRIC7633A6,90002005,110.0
2024-02-01,CRICC0D928,90002042,172.0
2024-02-01,SWIMFF2718,90002053,418.0
2024-02-01,HNDL9B1B7D,90002009,272.0
2024-02-01,FOOT21667B,90002037,274.0
2024-02-01,CRIC341BC8,90002056,286.0
2024-02-01,BASKCD3CA0,90002040,281.0
2024-02-01,SURF2EBCCA,90002039,333.0
2024-02-01,WLFT14DED0,90002032,610.0
2024-02-01,SWIM684A76,90002003,359.0
2024-02-01,SQUA88884D,90002040,97.0
2024-02-01,SWIM0619EB,90002023,604.0
2024-02-01,TENN8CF37E,90002026,701.0
2024-02-01,RUND5648C,90002012,230.0
2024-02-01,TENN8CF37E,90002025,346.0
2024-02-01,FOOT86D9A9,90002014,172.0
2024-02-01,TABLEBC3B0,90002025,130.0
2024-02-01,BASKEE612D,70002018,145.0
2024-02-01,FOOT180F0D,90002017,154.0
2024-02-01,FOOTFA6CB6,90002021,962.0
2024-02-01,CRIC6888B0,90002039,245.0
2024-02-01,HORS011B4D,90002012,125.0
2024-02-01,HIKAD4D17,90002045,211.0
2024-02-01,TENN6DBFC3,90002049,477.0
2024-02-01,TTENB506A5,90002024,971.0
2024-02-01,FOOTAB35F3,90002006,427.0
2024-02-01,CRIC462BA5,90002025,256.0
2024-02-01,SURF64E785,90002045,1242.0
2024-02-01,FOOT614FC7,90002038,215.0
2024-02-01,RUN192A50,90002026,203.0
2024-02-01,TTEN99E28C,90002002,93.0
2024-02-01,SKAT24B8F2,90002036,151.0
2024-02-01,FOOTCC8143,90002009,92.0
2024-02-01,FOOTAFD990,90002042,81.0
2024-02-01,CRICD69383,90002022,244.0
2024-02-01,SURFE9DE14,90002026,168.0
2024-02-01,TTEN204A0C,90002039,776.0
2024-02-01,FOOT9DB3E4,90002016,345.0
2024-02-01,CAMPDFA679,90002047,489.0
2024-02-01,SURF8627B1,90002019,402.0
2024-02-01,FOOT4A3199,90002024,99.0
2024-02-01,SKAT58DB1D,90002001,218.0
2024-02-01,FOOTE1E3EC,90002011,384.0
2024-02-01,YOGACE3F89,90002036,54.0
2024-02-01,BADM376040,90002026,53.0
2024-02-01,HIK1EDFAB,90002012,310.0
2024-02-01,HIKFE5678,70002017,210.0
2024-02-01,FOOT5FB337,90002026,11.0
2024-02-01,ARCHDDE20D,90002034,52.0
2024-02-01,TABL2720EC,90002052,108.0
2024-02-01,BADM8FFE12,90002048,412.0
2024-02-01,HIK5BEC68,90002009,167.0
2024-02-01,HIKD0476A,90002041,738.0
2024-02-01,FOOT67945A,90002038,136.0
2024-02-01,YOGA02F0F4,90002002,159.0
2024-02-01,CRICB05F0F,90002032,2106.0
2024-02-01,SURF69CACC,70002017,563.0
2024-02-01,CRICA7893F,90002054,679.0
2024-02-01,RUND03BFE,90002008,134.0
2024-02-01,FOOTEC0AEA,90002015,211.0
2024-02-01,HIKBE06F0,90002005,269.0
2024-02-01,FOOT8B25BD,90002037,213.0
2024-02-01,RUN10A073,90002011,305.0
2024-02-01,FISHA6E17F,90002020,302.0
2024-02-01,CAMP24F868,90002054,221.0
2024-02-01,CAMPD5615D,90002056,208.0
2024-02-01,CRICA1EEE0,70002017,914.0
2024-02-01,CRICF950D4,90002026,88888.0
2024-02-01,BADME32C68,90002031,173.0
2024-02-01,BOX17AD9F,90002011,72.0
2024-02-01,TENN8CF37E,70002017,114.0
2024-02-01,TTEND35118,90002036,
2024-02-01,RUNNFC7FE8,90002053,289.0
2024-02-01,WEIG2FF3E2,90002056,557.0
2024-02-01,HIK77A350,90002023,567.0
2024-02-01,BOX8606F7,90002040,887.0
2024-02-01,TABL2720EC,90002019,107.0
2024-02-01,SWIM2785E8,90002031,121.0
2024-02-01,HIK77A350,90002055,98.0
2024-02-01,CRICA5001D,90002035,1305.0
2024-02-01,TENNF49374,90002052,433.0
2024-02-01,HIK070F0B,90002055,581.0
2024-02-01,RUN907813,90002032,92.0
2024-02-01,BADM672AFB,90002001,260.0
2024-02-01,SURF8627B1,90002028,433.0
2024-02-01,CAMPDFA679,90002053,72.0
2024-02-01,SURF56D4BF,90002001,168.0
2024-02-01,HORS011B4D,90002016,388.0
2024-02-01,YOGA80ED66,90002021,37.0
2024-02-01,WLFT053057,90002006,998.0
2024-02-01,CRIC7723F0,90002007,478.0
2024-02-01,BADM095A46,70002018,93.0
2024-02-01,CRIC35B3C7,70002018,251.0
2024-02-01,CAMP987CA9,90002025,403.0
2024-02-01,CYCL903AF1,90002046,295.0
2024-02-01,SKAT8A94D3,90002037,249.0
2024-02-01,SURF4C4A20,90002034,236.0
2024-02-01,FOOT2271DD,90002003,527.0
2024-02-01,HORSE2EEE60,70002017,547.0
2024-02-01,YOGAA7E602,90002020,492.0
2024-02-01,RUN4820EF,90002008,495.0
2024-02-01,RUN4820EF,90002043,405.0
2024-02-01,SQUA160B6F,90002022,447.0
2024-02-01,SQUA84B377,90002013,1191.0
2024-02-01,SWIM9CB0C3,90002031,237.0
2024-02-01,BADM4AF9E1,90002048,56.0
2024-02-01,CAMP987CA9,90002021,803.0
2024-02-01,CRIC294CD6,90002012,394.0
2024-02-01,CRICA5001D,90002016,422.0
2024-02-01,FOOTAFD990,90002023,120.0
2024-02-01,CAMP8815FB,90002020,58.0
2024-02-01,SQUAC908FD,90002042,338.0
2024-02-01,WLFT296A48,90002042,207.0
2024-02-01,VOLLC5F036,90002035,258.0
2024-02-01,FOOTD3B001,90002005,163.0
2024-02-01,ARCH5D1FE7,90002024,276.0
2024-02-01,RUND03BFE,90002022,143.0
2024-02-01,FOOT1E3E32,90002011,1011.0
2024-02-01,FOOTBCD3A9,90002039,220.0
2024-02-01,RUN10A073,90002004,569.0
2024-02-01,CRICD8D2CD,90002019,402.0
2024-02-01,CRICCCD675,90002005,844.0
2024-02-01,CRICA7A3B4,90002016,308.0
2024-02-01,RUNNFC7FE8,90002013,601.0
2024-02-01,BASK9E4294,90002006,502.0
2024-02-01,BOX3DC0E4,90002050,1060.0
2024-02-01,FOOT65813B,90002014,497.0
2024-02-01,SURFE9DE14,90002047,130.0
2024-02-01,RUND5648C,90002001,222.0
2024-02-01,WEIGD053B8,90002043,87.0
2024-02-01,RUN6AA3AE,90002007,198.0
2024-02-01,CRIC670481,90002050,75.0
2024-02-01,HIKFE5678,90002045,517.0
2024-02-01,SWIM1E7A6B,90002024,52.0
2024-02-01,CAMP4005E6,90002024,100.0
2024-02-01,FOOTF21535,90002028,350.0
2024-02-01,VOLL5D6300,90002025,541.0
2024-02-01,SQUABC7FB7,90002014,43.0
2024-02-01,CRIC76C189,90002046,367.0
2024-02-01,TTEN18B609,90002049,469.0
2024-02-01,FOOT17860D,90002002,57.0
2024-02-01,TENN8449BB,90002049,52.0
2024-02-01,HIKAD4D17,90002017,265.0
2024-02-01,TABL2EAE8D,90002032,400.0
2024-02-01,FOOTC136F5,90002004,
2024-02-01,FOOTEE96E8,90002043,316.0
2024-02-01,VOLLC5F036,90002013,264.0
2024-02-01,ARCHAFF0E4,90002008,1587.0
2024-02-01,TENN6C0BC2,90002052,34.0
2024-02-01,SWIME2E04A,90002040,172.0
2024-02-01,BADME151E6,90002034,184.0
2024-02-01,SQUA88884D,90002044,56.0
2024-02-01,CYCL3A3BA9,90002038,362.0
2024-02-01,FOOTF81DF8,90002004,158.0
2024-02-01,RUN10A073,90002042,117.0
2024-02-01,CRICDB62E7,90002038,85.0
2024-02-01,FOOTFD98D3,90002004,286.0
2024-02-01,SWIM8BE666,90002013,406.0
2024-02-01,GAMES600C68,90002027,223.0
2024-02-01,BADMD11DA6,90002023,596.0
2024-02-01,SWIM9CDC96,90002017,367.0
2024-02-01,FOOTB792C1,90002012,1339.0
2024-02-01,GAMES594E41,90002001,98.0
2024-02-01,FOOT7DA9E9,90002048,73.0
2024-02-01,WLFTAE945F,90002040,452.0
2024-02-01,CRICC6CF02,90002044,205.0
