date,product_code,customer_code,sold_quantity
2025-12-01,BOXB9DCC6,90002042,753.0
2025-12-01,ROCKD798F6,90002050,
2025-12-01,FISH864C24,90002043,343.0
2025-12-01,CRIC8DF8D8,90002006,603.0
2025-12-01,GAMES5EF6E3,90002022,199.0
2025-12-01,CRIC372046,90002002,211.0
2025-12-01,ROCK32D5D0,90002047,183.0
2025-12-01,CRIC7723F0,90002006,119.0
2025-12-01,CRICCE879E,90002038,525.0
2025-12-01,YOGA80ED66,90002024,156.0
2025-12-01,SWIMBAC8EE,90002047,354.0
2025-12-01,CYCL93104D,90002010,217.0
2025-12-01,WLFT9CBF85,90002048,145.0
2025-12-01,RUN6DCFAC,90002044,291.0
2025-12-01,HIK477AAF,90002024,361.0
2025-12-01,TTEN2C5F16,90002054,173.0
2025-12-01,WLFT1B93D6,90002044,1583.0
2025-12-01,FOOTB533BF,90002052,178.0
2025-12-01,SKAT47003B,90002021,333.0
2025-12-01,SKATF00CAD,90002029,343.0
2025-12-01,CAMP69AF0F,90002025,167.0
2025-12-01,TENN0CFFE7,90002052,344.0
2025-12-01,SKAT8A94D3,90002026,179.0
2025-12-01,FOOTEE96E8,90002020,51.0
2025-12-01,FOOT5F7FD6,90002040,451.0
2025-12-01,WLFT14DED0,90002005,509.0
2025-12-01,WLFT053057,90002034,412.0
2025-12-01,BOX386644,90002047,473.0
2025-12-01,FOOT9B1B1E,90002007,152.0
2025-12-01,SKAT8A94D3,90002010,356.0
2025-12-01,VOLL5D6300,90002015,186.0
2025-12-01,CRIC76C189,90002042,464.0
2025-12-01,HIKC8C113,90002026,187.0
2025-12-01,WLFTB0B8BE,90002048,169.0
2025-12-01,SURF64E785,90002002,344.0
2025-12-01,FISH731A02,90002014,202.0
2025-12-01,FOOTCC8143,90002037,83.0
2025-12-01,BASK728A58,70002017,75.0
2025-12-01,BADMC045D4,90002043,289.0
2025-12-01,FOOTAB35F3,90002052,250.0
2025-12-01,HIKA1D299,90002056,292.0
2025-12-01,GAMES5EF6E3,90002038,780.0
2025-12-01,FOOTE1C418,90002019,134.0
2025-12-01,HORS011B4D,90002043,297.0
2025-12-01,SWIMBAC8EE,70002017,186.0
2025-12-01,VOLLF0E251,90002005,89.0
2025-12-01,FOOT424157,90002022,138.0
2025-12-01,RUNB90BB2,90002035,413.0
2025-12-01,ARCH497D34,90002021,486.0
2025-12-01,TENN0D9698,90002056,894.0
2025-12-01,HANDAE4BB7,90002051,127.0
2025-12-01,SKAT464114,90002036,548.0
2025-12-01,BADMA5EBA3,70002017,80.0
2025-12-01,YOGA19401E,90002004,247.0
2025-12-01,FISH8CF49F,90002002,217.0
2025-12-01,ROCKA3A80F,90002054,608.0
2025-12-01,HAND9E9B11,90002040,259.0
2025-12-01,HNDL9B1B7D,90002056,725.0
2025-12-01,CRICDB62E7,90002023,188.0
2025-12-01,SWIMCA28CC,90002031,444.0
2025-12-01,FOOT9B1B1E,90002003,1344.0
2025-12-01,BADMDA5EC8,90002004,799.0
2025-12-01,CRICB9EBFF,90002047,537.0
2025-12-01,WLFTB7DF2B,90002027,264.0
2025-12-01,BOXB0228B,90002024,807.0
2025-12-01,RUNEBBF53,90002020,176.0
2025-12-01,SURF4C4A20,90002046,89.0
2025-12-01,FOOT65813B,90002004,168.0
2025-12-01,TENN1ADD96,90002003,209.0
2025-12-01,FOOT80D996,90002020,112.0
2025-12-01,FOOTAB35F3,90002037,133.0
2025-12-01,CYCL903AF1,90002011,274.0
2025-12-01,TABL260D36,90002006,
2025-12-01,BOXI68EB5D,90002043,82.0
2025-12-01,SURF4C4A20,90002029,337.0
2025-12-01,WLFT6CA36D,90002032,1101.0
2025-12-01,HNDLCD10B6,90002008,
2025-12-01,BASK728A58,90002025,598.0
2025-12-01,RUNC06D4D,90002015,1338.0
2025-12-01,CYCL3A3BA9,90002052,480.0
2025-12-01,SWIME2E04A,90002013,199.0
2025-12-01,CRICA76614,90002003,444.0
2025-12-01,HIK77A350,90002003,445.0
2025-12-01,SWIMDDF7B3,90002020,225.0
2025-12-01,SQUA99D795,90002020,584.0
2025-12-01,ARCHDD8749,90002054,222.0
2025-12-01,TENN6C0BC2,90002031,95.0
2025-12-01,YOGAA7E602,90002022,3060.0
2025-12-01,BASK7F5383,90002002,61.0
01/12/2025,VOLLD0506F,90002025,146.0
2025-12-01,ROCKC5CC34,90002014,455.0
2025-12-01,VOLL25A084,90002024,1086.0
2025-12-01,GAMES7519A2,90002034,306.0
2025-12-01,YOGAA7E602,90002012,187.0
2025-12-01,TENN8449BB,90002040,130.0
2025-12-01,YOGA7C3FFA,90002017,515.0
2025-12-01,FISH864C24,90002019,228.0
2025-12-01,SKATC23D72,90002009,172.0
2025-12-01,ARCH7B49A9,90002018,210.0
2025-12-01,HIK122A22,90002024,25.0
2025-12-01,BOX17AD9F,90002036,527.0
2025-12-01,BOXI939F09,90002025,572.0
2025-12-01,WLFTAE945F,90002011,772.0
2025-12-01,TENN514228,90002026,619.0
2025-12-01,TENN6AD4AC,90002043,544.0
2025-12-01,RACKD4E78B,90002036,799.0
2025-12-01,BADM2459FB,90002006,923.0
2025-12-01,HORSEAE5456,90002017,136.0
2025-12-01,CRIC2716B4,90002023,1606.0
2025-12-01,BASK312A8C,90002003,204.0
2025-12-01,BADME151E6,90002041,455.0
2025-12-01,VOLLDDFCD0,90002017,107.0
2025-12-01,SURFE9DE14,90002046,27.0
2025-12-01,BADM88C384,90002033,330.0
2025-12-01,WLFT4A4E9C,90002042,165.0
2025-12-01,SWIM684A76,90002006,163.0
2025-12-01,BADM2459FB,90002053,708.0
2025-12-01,CYCLE7FF67,90002014,768.0
2025-12-01,FOOT17860D,90002034,128.0
2025-12-01,RUNN8E975C,90002021,684.0
2025-12-01,BASKEE612D,90002020,337.0
2025-12-01,SWIMFF2718,90002018,169.0
2025-12-01,SKAT4B3F04,90002038,
2025-12-01,SQUA2F5009,90002046,57.0
2025-12-01,TTEN18B609,90002008,1571.0
2025-12-01,RUN339949,90002054,158.0
2025-12-01,RACK44E7C5,90002013,308.0
2025-12-01,FOOT93E2C6,90002031,319.0
2025-12-01,VOLLF5D4E6,90002001,204.0
01/12/2025,CYCLE7FF67,90002046,432.0
2025-12-01,RACK66912E,90002027,461.0
2025-12-01,CYCL0A3DC4,90002055,513.0
2025-12-01,HIKFE5678,90002036,1143.0
2025-12-01,SURF64E785,70002018,224.0
2025-12-01,WLFT69B35E,90002049,220.0
2025-12-01,BADME151E6,90002021,328.0
2025-12-01,HORSE32EC33,90002040,212.0
2025-12-01,FOOT63FDD7,90002041,912.0
2025-12-01,YOGAF2FD0E,90002042,849.0
2025-12-01,VOLL5F558A,90002042,62.0
2025-12-01,CYCLDE0772,90002047,249.0
2025-12-01,CRIC16E55F,90002043,486.0
2025-12-01,SQUA9ABD16,90002043,461.0
2025-12-01,CRICF6D4C2,90002032,247.0
2025-12-01,CRICA5001D,90002001,469.0
2025-12-01,SWIMFF2718,90002044,676.0
2025-12-01,CRIC02DA3C,90002001,91.0
2025-12-01,FISH8CF49F,90002054,269.0
2025-12-01,SKAT751A86,90002012,356.0
2025-12-01,ARCH6B94F7,90002046,1475.0
2025-12-01,TTEN204A0C,90002030,296.0
2025-12-01,CRIC7A3D0A,90002055,461.0
2025-12-01,ROCK596FBD,90002048,450.0
2025-12-01,SURFEB883D,90002044,239.0
2025-12-01,FOOTAFD990,90002045,835.0
2025-12-01,RUND6A4A7,90002021,115.0
2025-12-01,FISH5587BB,90002013,151.0
2025-12-01,VOLLA6AAB1,90002050,973.0
2025-12-01,TTEN99E28C,90002038,164.0
2025-12-01,BOX3A9CA9,90002043,1047.0
2025-12-01,SQUAA3B44A,90002056,102.0
2025-12-01,HIKD0476A,90002049,440.0
2025-12-01,SWIM38D257,90002051,197.0
2025-12-01,SQUA84B377,90002038,364.0
2025-12-01,BADMDA1B05,90002021,631.0
2025-12-01,BADMEDCC41,90002035,690.0
2025-12-01,FISH165C08,90002056,398.0
2025-12-01,TTEN204A0C,90002040,205.0
2025-12-01,CRIC2101AF,90002049,1171.0
2025-12-01,ROCK596FBD,90002028,154.0
2025-12-01,SURF7A248A,90002055,349.0
2025-12-01,CAMPAD2FA9,90002021,109.0
2025-12-01,BOXB9DCC6,90002004,125.0
2025-12-01,SWIM8BE666,90002007,845.0
2025-12-01,HORS269828,90002040,532.0
2025-12-01,WLFT1B93D6,90002027,3659.0
2025-12-01,HIK070F0B,90002046,1046.0
2025-12-01,TABL9E75DD,90002008,1238.0
2025-12-01,BASK2A3E51,90002040,537.0
2025-12-01,TABLE6C184,90002043,171.0
2025-12-01,BADME151E6,70002017,42.0
2025-12-01,SWIM3BD53D,90002017,81.0
2025-12-01,RUNCF8C32,90002026,198.0
2025-12-01,CRIC7723F0,90002002,253.0
2025-12-01,FISHA6E17F,90002006,798.0
2025-12-01,SURF60F2D1,90002007,707.0
2025-12-01,HORSE63358C,90002040,294.0
2025-12-01,CRIC2841E6,90002031,94.0
2025-12-01,CRIC2716B4,90002003,381.0
2025-12-01,RACK0D9FC2,90002048,205.0
2025-12-01,BASK7F5383,90002055,1139.0
2025-12-01,HIKIA2913B,90002005,155.0
2025-12-01,SWIM98EEF3,90002036,532.0
2025-12-01,CYCL3A3BA9,90002007,190.0
2025-12-01,TABL130E1B,90002016,112.0
2025-12-01,FISHA6E17F,90002042,627.0
2025-12-01,FOOTAB35F3,90002030,689.0
2025-12-01,WLFT14DED0,90002041,705.0
2025-12-01,RUNEBBF53,90002041,82.0
2025-12-01,RUN51B03C,90002020,465.0
2025-12-01,CRIC6888B0,90002045,689.0
2025-12-01,WLFT6CA36D,70002017,115.0
2025-12-01,SWIM8D675F,90002048,74.0
2025-12-01,ARCH6B94F7,90002034,503.0
2025-12-01,VOLLA6AAB1,90002034,346.0
2025-12-01,TENNF49374,70002018,62.0
2025-12-01,RUN339949,90002022,599.0
2025-12-01,SWIMBAC8EE,90002012,50.0
2025-12-01,TENN391CEF,90002009,1391.0
2025-12-01,HORS269828,90002043,442.0
2025-12-01,ARCH497D34,90002001,585.0
2025-12-01,FOOT7DA9E9,90002010,286.0
2025-12-01,FOOT93E2C6,90002042,113.0
2025-12-01,FOOT71C831,90002033,161.0
2025-12-01,BOX386644,90002047,816.0
2025-12-01,RUND6A4A7,90002023,706.0
2025-12-01,CYCLA4B3CA,90002020,127.0
2025-12-01,TENN0CFFE7,90002045,879.0
2025-12-01,SKAT24B8F2,90002027,158.0
2025-12-01,FOOT528FB5,90002002,201.0
2025-12-01,TTENE14F77,90002032,202.0
2025-12-01,FOOT1E3E32,90002052,284.0
2025-12-01,RUN1AB696,90002004,648.0
2025-12-01,TABLAD278D,90002034,190.0
2025-12-01,HIKD4C3B1,90002056,525.0
2025-12-01,WLFT14DED0,90002024,711.0
2025-12-01,CAMPCB6B05,90002011,262.0
2025-12-01,BASK728A58,90002040,128.0
2025-12-01,YOGA465ABE,90002020,453.0
2025-12-01,RACK82A423,90002024,201.0
2025-12-01,RACKFDE19F,90002032,67.0
2025-12-01,HIKIA2913B,90002008,332.0
2025-12-01,SWIM38D257,90002038,203.0
2025-12-01,FOOT9B1B1E,90002007,388.0
2025-12-01,VOLLF5D4E6,90002019,568.0
2025-12-01,ARCHAFF0E4,90002054,437.0
2025-12-01,CAMP69AF0F,90002051,58.0
2025-12-01,SQUA84B377,90002032,118.0
2025-12-01,CRIC341BC8,90002023,219.0
2025-12-01,WEIG2FF3E2,90002041,174.0
2025-12-01,CAMPEE1159,90002051,1260.0
2025-12-01,TENNE19233,90002053,304.0
2025-12-01,TENN6DBFC3,90002054,478.0
2025-12-01,BADM4AF9E1,90002033,390.0
2025-12-01,ARCH497D34,90002019,170.0
2025-12-01,BADMEDCC41,90002050,113.0
2025-12-01,CRICF6D4C2,90002036,645.0
2025-12-01,WLFTF2E540,90002008,138.0
2025-12-01,SWIMFF2718,90002049,355.0
2025-12-01,FOOT7DA9E9,90002044,224.0
2025-12-01,ARCH7B49A9,90002050,781.0
2025-12-01,HNDL9B1B7D,90002021,205.0
2025-12-01,SWIM684A76,90002037,272.0
2025-12-01,VOLL5F558A,90002016,242.0
2025-12-01,WLFT5DC367,90002052,106.0
2025-12-01,RUNN80372B,90002027,
2025-12-01,BASK728A58,90002012,48.0
2025-12-01,TENN391CEF,90002017,115.0
2025-12-01,HIKAED3D8,90002029,466.0
2025-12-01,FOOTF63A17,90002003,53.0
2025-12-01,SWIM8D675F,90002025,695.0
2025-12-01,WLFT14DED0,90002015,991.0
2025-12-01,ROCK568C75,90002026,318.0
2025-12-01,BOX381514,90002045,156.0
2025-12-01,HORSE32EC33,90002010,835.0
2025-12-01,TABLA0307F,90002036,123.0
2025-12-01,YOGA465ABE,90002032,289.0
2025-12-01,HORSEB0E845,90002036,400.0
2025-12-01,SKATDA2B42,90002021,1603.0
2025-12-01,FOOT41CE85,90002030,1160.0
2025-12-01,CRICA5001D,90002020,242.0
2025-12-01,CRIC670481,90002023,109.0
2025-12-01,CRIC3D4948,90002010,196.0
2025-12-01,TTENE14F77,90002003,243.0
2025-12-01,HANDF8968A,90002023,60.0
2025-12-01,FOOTBCD3A9,90002047,149.0
2025-12-01,HIKD0476A,90002009,165.0
2025-12-01,TABL01D58E,90002013,179.0
2025-12-01,FOOTF63A17,90002025,306.0
2025-12-01,CRICA1EEE0,90002028,625.0
2025-12-01,RUNN80372B,90002049,145.0
2025-12-01,SQUA4C7DCE,90002055,336.0
2025-12-01,WEIG2FF3E2,90002031,669.0
2025-12-01,RUNEBBF53,90002042,199.0
2025-12-01,CAMPEE1159,90002028,106.0
2025-12-01,BADM4BAB38,90002030,309.0
2025-12-01,TABLAD278D,90002029,700.0
2025-12-01,CRICD8D2CD,90002012,74.0
2025-12-01,BADM4BAB38,90002031,186.0
2025-12-01,RUN192A50,90002020,141.0
2025-12-01,HIKFE5678,90002031,381.0
2025-12-01,TABLEBC3B0,90002005,214.0
2025-12-01,CAMP4005E6,90002055,284.0
2025-12-01,BASK9E4294,90002030,1786.0
2025-12-01,FOOTDA10C6,90002019,454.0
2025-12-01,FOOTBF1E0A,90002005,229.0
2025-12-01,YOGA1B22A2,90002055,320.0
2025-12-01,RACK435CCD,90002019,453.0
2025-12-01,BASKCD3CA0,90002056,135.0
2025-12-01,FOOT614FC7,90002022,194.0
2025-12-01,SWIM8BE666,90002047,621.0
2025-12-01,FOOT6681B1,90002015,17.0
2025-12-01,CRIC2101AF,90002041,104.0
2025-12-01,GAMES600C68,90002015,434.0
2025-12-01,HAND006638,90002028,483.0
2025-12-01,GAMES62C38E,90002039,113.0
2025-12-01,CRIC372046,90002011,388.0
2025-12-01,FOOT1E3E32,90002031,814.0
2025-12-01,FOOT5C9094,70002018,97.0
2025-12-01,HIK3D8B94,90002016,447.0
2025-12-01,FOOTBCD3A9,90002017,78.0
2025-12-01,SQUAA3B44A,90002015,102.0
2025-12-01,CAMPDFA679,90002055,487.0
2025-12-01,BADMD11DA6,90002035,118.0
2025-12-01,SKAT407D01,90002049,221.0
2025-12-01,FOOT5C9094,90002023,135.0
2025-12-01,RUND9B589,90002041,225.0
2025-12-01,SWIMDDF7B3,90002022,89.0
2025-12-01,SURFE9DE14,90002029,481.0
2025-12-01,ARCH6B94F7,90002050,475.0
2025-12-01,BADMDA1B05,90002007,186.0
2025-12-01,CAMP4005E6,90002002,75.0
2025-12-01,TTEN18B609,90002045,440.0
2025-12-01,FOOT528FB5,90002030,541.0
2025-12-01,CYCLA4B3CA,90002035,466.0
2025-12-01,TABL9E75DD,90002035,207.0
2025-12-01,CRICF950D4,90002019,616.0
2025-12-01,SKAT4B3F04,90002035,300.0
2025-12-01,BOX8606F7,90002002,161.0
2025-12-01,CRICAEA857,90002017,57.0
2025-12-01,CRIC2841E6,90002015,381.0
2025-12-01,HIK122A22,90002003,169.0
2025-12-01,FISH5587BB,90002053,356.0
2025-12-01,FOOT86D9A9,90002004,2410.0
2025-12-01,YOGA7C3FFA,90002024,288.0
2025-12-01,BADMA5EBA3,90002031,1406.0
2025-12-01,SURF64E785,90002046,389.0
2025-12-01,CRICC0D928,90002016,231.0
2025-12-01,CRIC905F1B,90002038,89.0
2025-12-01,TTEND5F06B,90002031,576.0
2025-12-01,FISH165C08,90002051,438.0
2025-12-01,CAMPE624C8,90002011,130.0
2025-12-01,CRIC1FC74E,90002032,314.0
2025-12-01,ROCK0F8FA1,90002006,185.0
2025-12-01,TENN6AD4AC,70002017,168.0
2025-12-01,HANDF8968A,70002018,462.0
2025-12-01,FOOTDA10C6,90002033,136.0
2025-12-01,CAMPCD9917,70002017,506.0
2025-12-01,ROCK3F43FF,90002003,481.0
2025-12-01,FISH5587BB,90002051,292.0
2025-12-01,FOOTE19E1A,90002028,519.0
2025-12-01,YOGA02F0F4,90002010,853.0
2025-12-01,FOOTABBA46,90002020,277.0
2025-12-01,CRICA1EEE0,90002011,375.0
2025-12-01,CRIC372046,90002037,1088.0
2025-12-01,WLFT1B93D6,90002035,191.0
2025-12-01,FOOT7EB7BC,90002024,1040.0
2025-12-01,CAMPCD9917,90002053,464.0
2025-12-01,HIKD8EC67,90002018,221.0
2025-12-01,CRIC6888B0,90002017,367.0
2025-12-01,FOOT528FB5,90002019,374.0
2025-12-01,RUN907813,90002026,707.0
2025-12-01,FOOT0E544D,90002010,52.0
2025-12-01,CRIC8B52CE,90002045,221.0
2025-12-01,VOLL4B8018,90002045,204.0
2025-12-01,YOGA88204A,90002033,872.0
2025-12-01,FOOT17860D,90002045,565.0
2025-12-01,FOOTB533BF,90002005,723.0
2025-12-01,TABLEBC3B0,90002053,1016.0
2025-12-01,SQUAC908FD,90002037,812.0
2025-12-01,TABL01D58E,90002048,25.0
2025-12-01,RUNN8E975C,90002044,649.0
2025-12-01,CRIC7723F0,90002012,249.0
2025-12-01,ARCHE71D79,90002047,2382.0
2025-12-01,TABL2720EC,90002039,30.0
2025-12-01,BADMEDCC41,90002046,389.0
2025-12-01,CRIC19DC2D,90002047,189.0
2025-12-01,HIK477AAF,90002012,82.0
2025-12-01,TTEN658069,70002017,391.0
2025-12-01,HIK5BEC68,90002014,320.0
2025-12-01,CYCL93104D,90002002,215.0
2025-12-01,ROCKC5CC34,90002054,152.0
2025-12-01,VOLL5F558A,90002046,143.0
2025-12-01,WLFT52B261,90002002,925.0
2025-12-01,CAMP7A5E65,90002009,136.0
2025-12-01,SWIM8D675F,90002018,196.0
2025-12-01,ROCKFA9725,90002023,303.0
2025-12-01,BASKE57A19,90002024,135.0
2025-12-01,FOOT347728,90002043,206.0
2025-12-01,ARCHDDE20D,90002014,865.0
2025-12-01,FOOTBF1E0A,90002012,139.0
2025-12-01,FISH2D4D1D,90002010,248.0
2025-12-01,FOOTFA6CB6,90002055,180.0
2025-12-01,SKAT8A94D3,90002021,371.0
2025-12-01,SWIM139E14,90002033,131.0
2025-12-01,RACK435CCD,90002031,171.0
2025-12-01,BADM376040,90002013,258.0
2025-12-01,HIK5BEC68,90002025,93.0
2025-12-01,BADMC045D4,90002037,270.0
2025-12-01,TENN506041,90002048,288.0
2025-12-01,TABL9E75DD,90002011,441.0
2025-12-01,CAMP24F868,90002018,54.0
2025-12-01,BASKED86BF,90002010,256.0
2025-12-01,CRICBBFD56,90002011,1059.0
2025-12-01,SQUA9ABD16,70002017,325.0
2025-12-01,CRIC05FECB,90002052,163.0
2025-12-01,GAMES62C38E,90002009,776.0
2025-12-01,TTENB506A5,90002038,89.0
2025-12-01,SQUA732DF1,90002020,1156.0
2025-12-01,RUN785BD8,90002012,219.0
2025-12-01,YOGA1B22A2,90002053,144.0
2025-12-01,FOOTB792C1,90002006,79.0
2025-12-01,BADM8FFE12,90002020,272.0
2025-12-01,FOOT4A3199,90002052,617.0
2025-12-01,CAMPECAADE,90002050,377.0
2025-12-01,TENN151AB9,90002042,686.0
2025-12-01,TENNF49374,90002050,258.0
2025-12-01,CRICBBFD56,90002005,126.0
2025-12-01,SKAT24B8F2,90002022,56.0
2025-12-01,WLFTAC3A34,90002049,1807.0
2025-12-01,FOOTF81DF8,90002002,123.0
2025-12-01,TABL260D36,90002036,78.0
2025-12-01,FOOTABBA46,90002004,258.0
2025-12-01,WLFT5DC367,90002010,282.0
2025-12-01,BADM353DF9,90002021,859.0
2025-12-01,FOOTFA6CB6,90002043,694.0
2025-12-01,FOOTC136F5,90002010,59.0
2025-12-01,TABL9E75DD,90002038,160.0
2025-12-01,TENN6DBFC3,90002022,72.0
2025-12-01,WLFTF2E540,90002018,137.0
2025-12-01,HIKCAC6DD,90002052,110.0
2025-12-01,RUN1D0017,90002016,656.0
2025-12-01,RACK021295,90002006,104.0
2025-12-01,HIKAED3D8,90002017,134.0
2025-12-01,YOGA88204A,90002001,618.0
2025-12-01,BADM672AFB,90002026,135.0
2025-12-01,SQUABC7FB7,90002038,1141.0
2025-12-01,SURF4C4A20,90002044,220.0
2025-12-01,ROCKA3A80F,90002014,340.0
2025-12-01,FOOT0CD3DE,90002032,151.0
2025-12-01,CAMPEE1159,90002053,539.0
2025-12-01,FISHE20FE7,90002029,132.0
2025-12-01,RACK69205F,90002024,157.0
2025-12-01,SWIMCA28CC,90002047,576.0
2025-12-01,CRIC8DF8D8,90002053,55.0
2025-12-01,BADMDC6AB1,90002007,106.0
2025-12-01,BADMA5EBA3,90002021,82.0
2025-12-01,SWIM98EEF3,90002019,230.0
2025-12-01,CRIC97BE68,70002017,429.0
2025-12-01,FOOTDA10C6,90002028,322.0
2025-12-01,ARCHE71D79,90002003,270.0
2025-12-01,SWIM2785E8,90002032,120.0
2025-12-01,SURF56D4BF,70002017,46.0
2025-12-01,BASKEE612D,90002050,127.0
2025-12-01,FOOT038ECE,90002011,688.0
2025-12-01,TTENE352A9,90002001,319.0
2025-12-01,CRIC7270D1,70002017,127.0
2025-12-01,SURFEB883D,90002006,235.0
2025-12-01,ROCKCC3BF4,90002011,504.0
2025-12-01,BOX3A9CA9,90002005,402.0
2025-12-01,TENN3F4E67,90002009,74.0
2025-12-01,HANDE35AC7,90002049,566.0
2025-12-01,HORSE2CAEAB,90002012,178.0
2025-12-01,HIKD8EC67,90002029,345.0
2025-12-01,RUN5C06BF,90002046,200.0
2025-12-01,YOGAE72E7C,70002017,116.0
2025-12-01,VOLLEEC6A4,90002042,1033.0
2025-12-01,CRIC905F1B,90002029,215.0
2025-12-01,HANDF8968A,90002040,555.0
2025-12-01,CAMP7A5E65,90002031,204.0
2025-12-01,VOLL5D6300,90002049,216.0
2025-12-01,FOOTDD733E,90002032,468.0
2025-12-01,RACK435CCD,90002015,176.0
2025-12-01,RUN51B03C,90002016,259.0
2025-12-01,YOGAD6E90F,90002019,34.0
2025-12-01,CRIC6888B0,90002042,201.0
2025-12-01,GAMES55E6CB,90002001,213.0
2025-12-01,CRIC1FC74E,90002009,1072.0
2025-12-01,SKATDA2B42,90002055,262.0
2025-12-01,CAMP10C410,90002051,373.0
2025-12-01,HNDL03C073,90002017,405.0
2025-12-01,CYCLBD7368,90002033,317.0
2025-12-01,RUN4820EF,90002030,1615.0
2025-12-01,SURFF237F1,90002045,131.0
2025-12-01,FOOTDA10C6,90002012,395.0
2025-12-01,FOOTFA6CB6,90002044,1004.0
2025-12-01,SQUABC7FB7,90002018,2123.0
2025-12-01,CYCL8D92F6,90002005,535.0
2025-12-01,HORS011B4D,90002049,486.0
2025-12-01,TENN32F2C2,90002014,166.0
2025-12-01,ROCKF69138,90002037,1006.0
2025-12-01,BADM4AF9E1,90002037,438.0
2025-12-01,FISH864C24,90002047,342.0
2025-12-01,BASK312A8C,90002019,204.0
2025-12-01,TENN3F4E67,90002041,852.0
2025-12-01,SQUA88884D,90002016,129.0
2025-12-01,BASK32528E,90002005,1167.0
2025-12-01,CAMP69AF0F,90002018,1935.0
2025-12-01,CAMPDFA679,90002048,100.0
2025-12-01,FISH9DCA51,90002010,283.0
2025-12-01,RACK44E7C5,90002022,175.0
2025-12-01,HIK477AAF,90002052,215.0
2025-12-01,SWIM1E7A6B,90002037,1057.0
2025-12-01,TTENE352A9,90002055,650.0
2025-12-01,FOOTAFD990,90002029,488.0
2025-12-01,FOOT41CE85,90002037,254.0
2025-12-01,RUNC06D4D,90002003,109.0
2025-12-01,FOOT1E3E32,90002008,558.0
2025-12-01,BADM9DDCED,90002038,1065.0
2025-12-01,CRIC2101AF,90002009,88.0
2025-12-01,RUNNFC7FE8,90002053,155.0
2025-12-01,BOXIE1ABE6,90002046,205.0
2025-12-01,RUN51B03C,90002038,522.0
2025-12-01,FOOTFA6CB6,90002021,107.0
2025-12-01,CAMPAD2FA9,90002044,525.0
2025-12-01,BASK2EC5E8,90002019,634.0
01/12/2025,SQUA84B377,90002015,411.0
2025-12-01,HIK8D130E,90002006,290.0
2025-12-01,ROCKED21EA,90002004,1273.0
2025-12-01,RUND54C0F,90002044,159.0
2025-12-01,FOOTABBA46,90002045,776.0
2025-12-01,FOOTABBA46,90002024,1174.0
2025-12-01,GAMES0B9C36,90002007,145.0
2025-12-01,HORS011B4D,90002027,194.0
2025-12-01,FOOT424157,90002033,350.0
2025-12-01,HIKF7229D,90002036,104.0
2025-12-01,CRIC16E55F,70002017,1216.0
2025-12-01,TABL01D58E,90002020,110.0
2025-12-01,ROCK596FBD,90002022,345.0
2025-12-01,HORSE2EEE60,90002019,143.0
2025-12-01,SURF2EBCCA,90002043,39.0
2025-12-01,SWIM684A76,90002026,557.0
2025-12-01,BASKEE32E4,90002041,514.0
2025-12-01,FISH731A02,90002042,154.0
2025-12-01,RUND5648C,90002046,41.0
2025-12-01,ROCKC5CC34,90002046,1322.0
2025-12-01,CRICBBFD56,90002022,81.0
2025-12-01,SKATC23D72,90002036,195.0
2025-12-01,BADM9DDCED,90002003,259.0
2025-12-01,CRIC19DC2D,90002050,149.0
2025-12-01,SQUA88884D,90002050,135.0
2025-12-01,BASK4C69DF,90002018,253.0
2025-12-01,YOGA19401E,70002017,417.0
2025-12-01,GAMES7519A2,90002013,442.0
2025-12-01,TENN6AD4AC,90002012,314.0
2025-12-01,SQUA84B377,90002052,1009.0
2025-12-01,CAMPCB6B05,90002034,313.0
2025-12-01,HIK070F0B,90002043,244.0
2025-12-01,CRIC64B186,90002049,57.0
2025-12-01,SQUA9ABD16,90002055,186.0
2025-12-01,WLFT4A4E9C,90002033,111.0
2025-12-01,HNDLA1722E,90002026,125.0
2025-12-01,SQUA22F29D,90002021,322.0
2025-12-01,VOLLD0506F,90002049,71.0
2025-12-01,CRIC7633A6,90002015,114.0
2025-12-01,FOOTDA10C6,90002044,928.0
2025-12-01,SQUA99D795,90002014,85.0
2025-12-01,CAMPF24336,90002024,249.0
2025-12-01,BADM48A260,90002021,967.0
2025-12-01,WLFT7AD84A,90002016,229.0
2025-12-01,FOOTE1C418,90002005,572.0
2025-12-01,FOOTC136F5,90002010,172.0
2025-12-01,HORSE63358C,90002003,1051.0
2025-12-01,BOXI939F09,90002019,336.0
2025-12-01,TENN151AB9,90002025,475.0
2025-12-01,RUN4820EF,90002040,293.0
2025-12-01,ARCH8440F0,90002024,103.0
2025-12-01,RACKCFA60B,70002017,244.0
2025-12-01,HIKAED3D8,90002024,393.0
2025-12-01,VOLL56AE91,90002033,944.0
2025-12-01,TABL130E1B,90002021,576.0
2025-12-01,WLFT4A4E9C,90002002,201.0
2025-12-01,HIKF7229D,90002008,
2025-12-01,RUNN80372B,90002021,1532.0
2025-12-01,CRIC2101AF,90002029,250.0
2025-12-01,SWIM4F5CDD,90002012,1016.0
2025-12-01,BASK7F5383,90002032,195.0
2025-12-01,FOOTF21535,70002018,561.0
2025-12-01,RUNNFC7FE8,70002018,377.0
2025-12-01,RUNE665CD,90002014,77.0
2025-12-01,CRIC462BA5,90002051,334.0
2025-12-01,FOOTB792C1,90002014,448.0
